Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
171579.92454140756,-0.43928232842994275,-1.339447678758702,1.1544495389249563,-0.8179962765962441,-0.10982049496301127,-2.589470974723116,-4.93745028808698,1.23904513501523,-4.530270002114994,-3.197402017538214,-2.908758774741443,-4.1379626131640945,-3.1528332774040764,-6.657102587543113,-3.2476486537907157,-4.7397070260625505,-5.463909860247728,-4.220203474792973,-2.4783227763912246,-5.199492074839867,-3.502036337896716,-1.6904660362452475,-3.6847115086825974,-4.385619419524882,-4.199149401875306,-0.29844304989600823,-4.173558730036459,-0.8890458090983709,25.325840999269076,1
171561.29275332106,-3.216578377789368,-0.9274129843325637,-1.3488577252269625,-0.3118396197414053,-1.2744923006443025,-4.2102867886339945,0.014554449295182126,-0.05233391025265366,-1.022845374717191,-2.4814735698163783,-2.727491306870074,-2.2428230505711326,-1.307480991472643,-6.971487416817409,0.7142329293467085,-2.3833766724919427,-5.784661722107123,0.15912027309232735,0.4010616824761606,-0.7127408059351856,-3.8384395488228047,-3.176006955484101,-0.6244062944743813,-4.592392905712005,-0.874237724776985,-1.8611224688367296,-2.798120483369485,-3.486888906204724,281.93933004405835,1
171702.23334212106,-0.4131735579472038,1.3656394777881133,0.9124342883820487,-3.099761831889733,-2.5570561104427707,-0.2863034369518931,0.6162153170833151,-3.988401131337092,-5.245183569826235,-3.816196215382679,1.4896984857169557,-3.3126172280040573,-2.0815768676452047,-4.799557881537061,-3.5152504600538323,-2.10912754725358,-6.189987555134012,-4.108554764307824,-0.29221841875502563,-0.6527890109988073,-1.8980435926242156,-2.1862964472375217,-3.7647354167342573,0.28879683809943324,-7.252221716111084,-2.2840061377667853,3.0144153531734608,-4.692596018725656,244.26338254421145,1
171352.59595507293,1.5596985678991855,-3.2260609839843117,1.7866142785019772,-2.142317296764062,-0.171101758785964,-1.9815486166289127,-0.4509008961983074,-0.34952933299517075,1.9145646653136992,-2.8124023727621026,0.9134054148343655,-1.8616112933522677,-0.8416050824285326,-4.231755847867112,-3.5207313362111883,-0.852852984083662,-6.62162659121161,0.8348869898022424,-0.7646351194524149,0.5010217368002725,-3.445655643611383,0.6488981218118428,-0.20029561455581324,-4.869734983675888,0.5125021588098817,0.4501021590453398,-3.352118234442103,1.1549301048393312,225.82079409190987,1
171955.39012364193,-1.4099928874814598,-2.698899231624494,-1.1953965863083702,-0.09011211456931867,-0.9851493316668952,-1.818239238359371,-3.4143503976336977,-1.2597195965512116,-3.6671338950232615,2.0414792284546577,-1.4432331331553137,-7.439246611827399,-2.4546860425582797,-6.062317862092273,-3.0597324953023968,-2.488611023087463,-5.710446750464032,0.18506661351282716,-2.5952500766751294,-2.343631408278067,-1.1314440168304383,0.5338928148314883,-0.21505478876231954,0.14270922357853122,-3.414174612907007,0.4044124062016936,-3.0119373626345993,-2.045276695795404,115.65098728449124,1
171758.09203577804,-2.028663365481014,0.780212048158929,1.39592830803818,-1.4643292811405308,-4.809762176022366,-4.088938416389764,-4.061235308350454,-1.128312209197581,-2.3255009186420406,0.30249751573114225,-0.39062462725045166,-2.3213568851160913,-3.7767252721561815,-7.857616054537619,-3.4976738151456157,-3.7898140497637636,-3.361588196840608,-4.452382773585544,-1.4405266398969478,-2.455342457802326,-1.2457695726109397,-2.6971298677960776,-1.867821629169466,-1.7411188728147142,1.226535942201152,0.5359500681316076,-1.0901302303116995,-0.6050660948103714,244.17378733790719,1
171960.99563438783,-3.1468499299411974,-2.5434639094968903,-1.2438354849561852,-4.305987659842349,0.6373768100552191,0.43379357030908317,0.1015533036120837,0.10615166892719374,0.23882061333488425,-0.8891983947401902,-2.4381712726049685,-5.541907878682281,-1.8950130452075575,-4.378240535958749,-0.44753593332640795,-0.9722615272987438,-2.1453154758102433,-1.4077113188005939,-6.333253986072179,-2.1784976840503645,-1.3629741268254794,0.2779943515731669,3.3952726427430022,-0.45020673759932905,-1.3534372878079535,-1.295264264053595,-2.9018664408913044,-3.3944895778319046,202.3473847031271,1
171844.94321635706,-3.3428280236571086,-0.4342019010489102,-0.7383877123463325,-4.9345031510137405,0.2669677375504447,-1.8690258952379901,-2.2220020392040887,-2.4096081725639142,-4.825726213308782,-1.320541594953737,0.0766552104312963,-2.978798870151323,-3.3183722549924624,-3.961633218638843,-0.9248172804296113,-3.455697164997535,-2.833576460376891,-1.077788005747414,-0.6918462568070977,-2.03728233386015,-1.303231202592778,-4.074454543728671,-0.7586182000358787,-0.4483917144808993,-0.5316641594278083,-1.1109835668137844,-0.887078876168197,-3.233411571330106,54.35538416945556,1
171745.9706917801,-2.029411963453997,-0.1479528557402705,-3.1240998434153506,0.10559611481302666,-1.715419991454972,-3.2583051016901083,0.1284343841690192,-2.5029258653536814,0.14902802724991182,-0.624301896098853,-0.88959851447541,-0.24279894474609076,1.0033788028370774,-5.812264671721454,-3.476969660213868,-3.291459662492244,-5.1022835967638684,-1.3083198762056574,0.5713755687398958,-2.580835632058558,-2.03126048066796,0.6458187853527377,-2.126158700910711,0.7728847039533555,0.6654500453432264,-1.380769372668943,-1.0127951316491144,0.5453414950139344,275.8557247172421,1
171393.06158037783,1.5435672791850923,-4.0044817319930015,0.576613451506014,-1.2402262049015262,-5.324888041012914,-1.3956595626551598,-4.572778862659375,-0.6132731003405315,-2.673388131244945,-4.090870730664267,-0.9707215232038862,-3.7863226050409398,-3.273580769229028,-3.939314828775445,-2.477944479419348,-1.3129487885649302,-5.0574846542929235,-2.998995798186574,-1.9563652803095992,-4.162857559272979,-2.8407682063720836,-1.8308580730087871,-4.004433880723692,0.2612878296598471,2.347783271234505,-0.7103027483192104,-1.0769094554477563,-0.3896012673526499,294.88915918163434,1
171997.06356819576,-1.611882035608462,-2.5643675030067317,-1.1699623704994204,-1.2104998860070082,0.2733400230552876,-1.294818400137667,3.10613051169919,0.5973968551284878,-2.4982566836514444,-3.609205862464756,-4.215498953935832,-4.476619486983423,-0.9529032089553807,-7.793817194357912,-2.775150334749183,-2.199631565029775,-5.984473076549282,-2.241063514662229,-3.335246765809109,-2.9574945180776724,-0.15962361104201395,0.19965695494650593,-0.5418816096786478,2.972925948028549,0.6092170179434966,-0.6093835918350494,-1.4862877246744932,0.22697003152208728,330.6162390629372,1
171459.50312237052,-0.43264310897849345,-4.119539105893222,-1.8877341225994018,-2.466094255295442,-2.877072808028887,-2.333405382418762,-4.0570160745768105,-0.9437195487962172,-3.613363556013361,-4.367114410306989,-0.8766968381678362,0.13601418705978663,-1.3032839724667817,-5.608508794912669,-2.913583750979992,-0.056033981593355486,-4.0562419801852805,-2.6974477757604163,-0.2254397122556775,-0.57054817426767,-0.3636460609117087,-0.8982139367051942,-1.9058498167725841,-0.6512107200390971,-2.9535705591230013,-2.607887750303223,-0.5933502400311419,-2.2514779495170556,209.6636857966925,1
171467.4764130897,0.8056596298597003,1.7138730574190615,0.37051118410465955,1.0794598220369949,-2.1609150481821895,-3.8913524861960034,-1.018071389350149,-4.592215890092161,-1.8186089422798277,-1.7074736842747265,-4.615364273214168,-5.151725287686406,-3.252220424438545,-5.241019191997173,0.10367131174261224,3.910405386628737,-6.314607735320765,-0.33872926303951867,-0.2870292202429814,-3.3353680401016987,-2.300728031984881,-2.1256607644423715,-0.9289003563059637,-2.321844804255456,-3.1622566795210894,-1.8079185637298427,1.5937405018589264,-2.331384959133599,180.19260641034336,1
171906.91417801866,1.6379335383648224,-1.5349628544973797,0.027649075831036374,-2.09707571260322,-2.15037610860784,-1.134437354023863,0.09800934176199538,-3.017664697962923,-1.644200286871289,-1.766247219087334,-1.8544748158676958,-4.327349377043699,-3.149933810910377,-3.6151512378970474,-2.310606634010658,-2.4771231272936625,-4.316118605830955,-0.3445173593890847,-5.008639365860036,-1.1048643533922926,-0.9773307804852701,-3.5927390562170856,1.3711337670517985,-1.0555637270370484,-2.697263590535302,-2.262236167273891,-0.8445291698949705,-1.5808332964501626,293.2529304557556,1
171629.4968440525,1.1296773503782518,0.3384484686910121,-2.8946972365436356,-1.4991476200089133,-1.6708691632082084,-0.5964821238923514,-4.874799977654354,-0.4495034539597138,-1.721252318859066,-4.567724114505225,-1.0262310092149902,-2.921564668345433,-0.4336411654434842,-5.580099493832709,-3.1256357597651436,-0.9027529091122445,-4.3503874565364,-4.662951966063242,-2.5539438554090643,-1.043592063975011,-2.7889628179893293,-0.4133566992088036,1.811101853371483,-0.12089301072363967,3.6043792190697195,-2.7430337472777673,-3.4400410373150043,-2.650174188227365,291.5107153755609,1
171434.19884601192,-4.5429542262331495,-2.683834460432271,-1.6202787374927872,-0.1696007298551323,-3.34976996622986,-2.535416898427867,-0.9470886423512692,-4.2125999571565895,0.988707040065298,-0.9772638441984431,-1.0919904072007982,-4.26944477524709,-0.6379585552873349,-1.7880716308167535,-0.21759357196925144,-3.991729222342849,-6.241420127541752,-2.397863200580417,2.5143209424004356,2.9437146110725037,-2.1380863716639875,-0.1415557584587379,-2.480679105618413,-1.2777805774606237,-0.7445863769577068,-3.93083725750825,-4.171385332732832,-3.7836894908114043,163.36137657572584,1
171733.32060519586,1.0782353316578321,-2.4847184807042484,-4.380294531477604,-0.9405431494383629,-4.119910484326201,-0.38475634970429407,-0.33743826957377254,-1.7179082017844094,-0.5687811084089837,0.24462386406507686,2.213895813220507,-4.10744082981069,-3.9507381682265414,-6.577414331998649,-0.018468898317297366,-0.017361095274027738,-4.197822863929502,-2.3695410137687025,-2.965321986100088,-4.317317840217166,0.4789526245709079,-2.496309178811698,1.6763023245367852,2.492006560463253,-1.9352034119714592,-1.4976454153841492,-5.494772092616851,-0.038807114998194336,282.7345849452329,1
171593.3740254857,-3.6120158825365443,-2.3106554339157244,2.7286842170230408,-1.9989895263217956,-4.323598385429207,1.1592838741654865,-2.365576255571182,-2.8888108012049183,-2.685263128431248,-0.13908251673148553,1.5171141562787627,-3.4466718289229648,-3.6422053155517506,-3.356397146055787,-2.9869172171179916,-3.0066202800328234,-3.811261416349587,-1.343273637653799,-3.6484633121910526,-0.2740860506286593,-1.1528446084587034,-2.6830208118446626,0.8066350121635049,-0.0975618162825822,-2.01220320396291,-0.8110546526945026,-2.817225821722358,-4.936899400171821,359.7584751763287,1
171507.8456455453,-0.5750744037972572,-5.727756748971529,-3.109265055323633,-2.8740053790782887,-2.654920994364176,-0.5283937911940747,-0.5075472082722838,0.32147115647780833,-0.2914112669012323,-3.4717327799870796,-3.227453834417121,-4.477187020965731,-3.656735197345597,-6.718471415198476,-1.726392974231304,-0.26933554071893573,-3.5175158575306273,-5.080008986893643,-1.835806136327611,-0.8211812056726814,-1.0401560809474315,-2.600637785479944,-2.7345561443777777,-2.1101261651171814,-2.231871337510601,-0.9704576860998501,1.2235533682673947,0.6564059529207613,209.30865052374773,1
171536.51807240766,-3.8736023702179145,-1.8466748251478393,-3.4983236775502515,-0.8965117865062369,-0.5577340289422242,0.3062297337279605,-0.42701670333249875,1.5707701893339485,-2.5419373582932945,-0.5818037145843256,-1.7474623331420738,-3.165363181677992,-1.9215326759171005,-9.22244194270322,0.9194820686773375,-0.8081274939814664,-5.453494115329843,-2.817081059564992,-3.329966264645514,-2.3156827197257748,-2.9186452287253637,-3.1187731929195492,-2.682949714860935,1.017258355052356,-0.07848645235816876,-1.4804571500105113,-4.796374143739401,2.1828792113458455,320.9838587155606,1
171513.35900187958,-0.5630218853131111,0.18501881136370857,-1.1498178764831763,-4.14619959752428,-1.2243197783462256,0.3385562830172313,-2.4112466084044892,0.3756399693791801,0.5925416241360626,-6.255659186879296,-0.2186090316433995,-3.4855550850735217,-0.7560235128508357,-4.41210463967388,0.9151090718309951,-1.9055172323389267,-6.699886221387888,-3.4639325870561466,-1.5838440793248052,-1.5527641564270533,-0.7639239583123063,-2.2951962911927604,-0.5255808860743887,-1.797731878333688,-0.6728028870939091,-2.294020545339335,-2.1695683718491545,-3.5100354603975656,178.29914699183382,1
171351.62038447964,0.9651114656377477,2.1431795616858085,0.15076198313413203,0.16794996131786366,2.2458653964703688,1.1850272180118377,-0.2882147592299633,1.5146608180008463,-3.1209206041677264,-4.132453444067787,-1.452007433568848,-4.5561718086261305,-0.5632453078597561,-4.184826149560588,-4.561387586771079,1.5970732952876694,-6.245717144426365,-5.825424055898472,-3.287277516921219,-3.5057471791181687,-0.40771681935696424,-0.9538401477368055,1.5765922386583782,-0.5605066040021937,1.8290765322446045,-1.7388871827493662,-0.14222960833958798,-3.1092193208001797,509.9428832620662,1
171464.29805407205,0.08827366289641048,-3.5023943932643355,-2.9888708863489732,-1.198483784134947,-3.4707060097895273,-1.2143986303120369,-5.536074181891355,-0.9423945543543282,-2.938220929638336,-2.539836744248402,-1.5240397584309602,-8.956253759967916,-1.817282187613547,-6.338937329796287,-1.1689983735062814,-2.520683762574947,-4.930828402298078,1.2312014073596051,-0.031174160987884614,-1.4179340027453686,0.8952898301858316,-1.9230551198113868,0.5589820563669319,-2.652905748595387,1.9791695085702279,-1.685967723551939,-4.214882547731378,-2.433021382039456,158.56617044918835,1
171868.4411320826,1.791500835341711,-1.5862806420000652,-1.259772461388445,-3.8922761248961737,-0.03407537859771237,-0.7579157836516114,-1.3668231068318375,-1.5665563928203694,-3.180532536364102,-2.35789538739861,-2.3645609129975025,-0.8292453910956104,-1.6321356347989202,-6.221193273599897,-3.845731162704567,-1.0748631960915298,-6.737955964068583,-2.4759539594628395,-0.7467905200159303,-0.8044696138320593,1.199913463784637,-3.7421649352931237,-1.3144019383045653,2.06019615088199,-2.478859664832911,0.1682965613446019,0.22145716942893445,-0.8150714727513914,347.7790878669954,1
171680.81909563646,-2.119527762042792,0.09026362517302422,-2.8207082023437753,-2.7536869168803855,-0.06976504796319993,-2.9557648882641505,-2.0259868261116925,-0.22847706211486085,-6.543639691201719,1.4919894355876515,0.158453932195594,-4.466280720444612,-2.5936709418266006,-4.1326952333543625,1.0025812103904204,0.33891249727384376,-6.560840356205604,-2.8636906856769344,3.329833321336955,-5.1987154891577445,-4.006410507225518,0.836247450570081,0.9984969920287283,-0.7703380998002735,-2.115215181345731,-4.759003682044707,-1.6459416890433838,-2.7197424362115865,329.82824905212414,1
171564.36083859904,-1.8876071924723252,-0.8904406981567632,1.2993697555209351,-1.8612178922902582,1.5635200901462003,-2.578219007163203,-0.33721035913754394,-3.353474056666859,-2.338688098846639,-4.112905154606931,1.1789011330427202,-1.2240132313883922,-2.451438343148622,-5.278019866270891,-1.216293710823675,-0.0674347763274794,-6.267328680409834,-5.19173088943478,-2.033535020672038,-1.0943297872771918,1.5473440383487667,0.6115173759810215,-0.8985845836308619,-2.235899356443946,-2.3983026310460476,1.1292539029656439,-0.13821572805268922,-2.1782174183376215,266.6127339186864,1
171831.11445292103,-1.7331592055354579,0.38510560422963125,-1.4259684301079854,-3.0792078329952632,-2.4970121326158194,-6.209869723356338,0.12854483791826832,-0.795072743958674,1.9460641120311841,-0.44372107186356935,-2.0404835624302495,-4.520826733298598,-3.8897898133332083,-4.710210354325948,-0.3909216963947133,1.428150231661192,-4.082400250171367,-0.8021857155830012,-3.4208971868678986,-4.670309101056514,-1.3465626961957677,-0.6717672495632094,-2.384333017003103,-0.18387680128936568,3.6797310838255823,-1.3728723853766989,-2.4509965157448783,-2.264126691509342,463.4392145004962,1
171475.08637486378,-2.2396881738135357,-1.7034030195464993,-3.771433753199523,-2.117732892108167,-2.7680632445463083,-4.752045845741954,-0.6916179124202577,-2.0848035692494777,-1.7560238089178046,-1.629062648065484,0.2737794378659204,-5.36686584318894,-1.8129352371382539,-7.023997496907787,-1.1905125826558018,-1.592137880869445,-3.280523697721359,1.6666159491771513,1.0051575323320194,-2.7096060241238042,1.8559453380161126,0.4842258861356288,-5.412007623432862,-0.1649422218536154,-2.5557792953273233,-5.357419172545833,0.5204384537193256,-3.4408874406421974,275.6102413081485,1
171678.49137318996,-1.263284844383731,-2.934667771107579,-2.624027823392052,0.22540801476232164,-0.7743994570529293,-1.0599451488453542,-2.4129641336257253,-0.10545127540037913,-3.589345130298165,-1.2050381356545596,-1.1886993740725338,-4.227684664459956,0.19404983910495344,-4.744254174143244,-1.638188752541525,0.5743710681202798,-0.9675123813663049,0.8772804387327784,-1.4105509465442823,-3.027017434876619,-2.2516879628961624,1.4088965562484113,0.6908616971550758,-4.531902699452887,-2.7862802147665375,-0.5657418075582512,-2.6068552971651386,-1.4825917715391046,189.87540182759165,1
171826.6262602835,0.1454328049746476,-3.4961331324814813,-6.487161923289986,-2.8643577338217034,0.5200057462621324,-1.2663717443693399,-3.8291853399937206,-0.784224703642541,-1.5091109587022686,-4.078151678540253,-0.4612640513486135,-2.3232640414290335,-3.2336851196475775,-10.279427704140316,-2.7736015120288777,-3.0352948192835676,-3.4130165297171153,-2.570691677051407,-1.5141731580190534,1.306676909641007,-2.0283587014548,-2.5105169170747423,-1.288937872297815,-2.105675299453245,-2.472830235264903,-2.344757074025935,-2.153516513794931,-1.9239620626704506,87.82754995417781,1
171580.77724217818,-0.9355094070162672,-0.32944527161299275,-1.5997713464831849,-0.7436577256307145,-2.85104402820993,-5.48165340411254,-1.3403672611387216,-3.245863483986323,-1.1811435015167369,-0.3599343908966526,-4.281786092548922,-4.831255228563947,-0.9044756754656199,-4.600851424347324,-0.11186227057627174,-2.8314542016106325,-2.630833535216972,-1.7660758711012992,-1.9598961320922412,0.6638877007831203,-2.862716150498814,-2.4178625329051444,0.4637425712530645,-0.659150359537958,-1.054943600773921,-1.625304307537199,1.8396931356624493,-1.6789535504041062,303.80741123229785,1
171798.76503875392,-3.7027732552425436,-1.7802358560287974,-1.725994026806321,-2.3935750719869935,0.7791075949075701,-0.22122255149974124,-3.5092081520927407,-3.2643273751760216,-1.7304417932070095,-1.9921069781256815,1.4270888383674047,-3.292650219222562,-1.9546956058767222,-6.004001474555359,-0.9820175992226773,-0.21718750900119077,-6.56211720459961,-0.9612216991463927,-2.4170764078038958,1.8671634875006569,-1.164454955613993,-6.645795558490995,1.0179441046351236,-2.010063002156504,0.3814914208070048,-1.2270007221894272,0.46003738373983794,-0.39448783457514836,164.2391433622036,1
171663.5376872182,-3.031677690385536,-3.1314242323623436,-2.3726511677708255,-1.570184622196396,0.5665962157781621,-0.9281270955410598,-0.9225431954848973,0.01270266597692049,-2.1128147681435347,-2.3076288353634484,-4.489122236717643,-5.047143628199128,2.8806893181399458,-5.464141087236541,-1.4259257356499024,-2.0802972928917756,-6.698403356319588,-0.04112673957633972,-4.3646258362862955,-2.053689747294875,-0.8070434131669697,-0.5436551190334059,-1.7637890294748815,-1.720834359429778,-0.9746261874879399,-4.228152778690037,-2.9600803716187367,0.507149738249943,409.63349108990116,1
171735.5450939226,-2.2660933027592254,-5.202872276488969,-1.2055169373131882,-2.82907661684602,-4.2367028915157015,-0.9329256144650719,-2.8546263901763247,-4.669036489685178,-0.7453932094814931,1.0032802099420968,0.6690371872120671,-6.397260873681391,1.0751355554159838,-7.337280003905514,-6.740664555893164,-2.920969417858526,-3.4039909003136986,-1.2294216802647395,-4.4737069867582235,-3.24390311096897,-2.3508098129385506,-1.5669137503073765,-3.317147987520131,0.9529719855707732,-0.4187512456563882,-1.4408626694311213,-3.481447047978849,-2.4847855778470387,205.20861293964106,1
171996.93234999085,1.6772893434052119,-1.6814046530759037,-2.2272456910573197,-2.1973078663915055,-0.1219032399119695,-1.8239206647860535,-0.9552662048917192,-2.620047613690631,-1.4912672096885655,-3.012489172096612,-5.037261213607833,-6.382739494063161,-1.455601841666559,-4.249082576021287,-1.6963341242714944,-3.612964552058711,-0.8481339349265653,-2.3326091101988857,-4.672438207491565,-0.00018960802016287914,-2.535804086334243,-0.740240284102103,-1.315706692914969,-2.0777196291040414,-0.5684631345923354,-0.33451307712994005,-0.42562530757209127,-0.9994769207718518,434.16715646618377,1
171450.65862121247,-0.3643402581937878,1.86211173941913,-1.350576449131507,0.27827414101331693,-1.074375406910057,-3.253430965106016,-2.9674207904302308,0.18583736756184233,-0.7137763628587535,-1.4619891636969946,-3.1024214846793674,-0.49717857052463055,-2.3925529730076684,-2.4124299978220254,-2.479423707045016,1.267548326050505,-4.551608254821257,0.9361276576459794,0.5544558433459645,-1.7465318871063193,-1.7883534894404647,0.698482042743406,0.1397422488733211,-0.7972943657932736,-3.24826828965183,0.23682600563897283,-2.1592780032199017,-3.7141017680684785,101.32559546857433,1
171969.90576994576,-0.4278123335818107,-1.6269510205453417,1.6901229907095145,-2.5598746351221395,-2.65251530662806,-0.28625580394762373,-2.148147100048265,-3.3922035893630773,-1.6000475088187514,0.8189168001812672,-1.6647881523199661,-6.089052213400375,0.8841674965336375,-7.693321720724929,0.6810906256982618,-1.188726264442096,-6.5465173907993295,-4.965265671800764,-5.378720733579431,-0.4226039978330214,-5.399953427358011,1.144461623406933,-4.847820294972809,0.4128753156100713,-1.0346312046257724,-3.1275604760005455,-1.1208220233789485,-1.2904035205033328,101.89093748390084,1
171894.52272128276,1.9339506057955722,-0.8901292725100436,-2.260241802873129,-1.7541179940152702,2.1067056443621395,0.43084908032708125,-5.084172880196734,-1.4743067940962606,-1.3917124108798964,0.6303857691800538,-3.345224471635332,-4.318209145939157,0.21937554055925101,-7.585027663376387,-2.4540045111198214,-0.3193653568308725,-5.753409636444422,-3.4257967155795894,-1.4516894076164413,-0.06616503170188892,-3.0350382229801713,-0.7355375624192123,0.30219391243323224,-2.851797453437155,1.7110010196688261,2.195076487928506,-1.1152267893789247,0.9940740453474741,78.80472451943544,1
